web-scraper-order,web-scraper-start-url,titl,imag-src,click,click-href,conte,revie,star,author
1749231321-135,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,灵感 | 江边里的芝芝柑普,https://sns-webpic-qc.xhscdn.com/202506070124/37aa1117080baaf8f7c90628f439c605/spectrum/1040g34o31hcmqg2hj80g4a6et014fvsfmjgbslo!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/6821f0f50000000023002e64?xsec_token=ABBID9QBclo4hv1GzHuNMgGPZX89zs6P9v1SoZPUs9fxw=&xsec_source=,"“来江门，必须要喝一杯「芝芝柑普」”
“这杯唯一的缺点：江边里限定”
	
江门新会小青柑，手工开果取皮，填入云南熟普，形成特有的陈香风味。
从江门出发，「江边里·芝芝柑普」限时全国上线，今日「买一送一」。
	
* 柑普茶由新会陈皮和普洱茶制成，略带陈香与木质感，风味独特，不喜慎点。
?#喜茶江边里芝芝柑普???#喜茶江边里限定全国上线???#喜茶十三周年买一送一???#喜茶","[{""revie"":""拌饭之神刚喝了，好难喝····05-13上海5428喜茶作者江边里·芝芝柑普里的柑普茶是由新会陈皮和普洱茶制成，结合了陈香与木质香，风味独特05-14广东4回复展开 27 条回复""},{""revie"":""靓仔阿啵潮汕人表示很好喝05-13广东2012你赖东东不错嘛老乡宝宝！次粉宝宝！点几分糖合适05-13广东赞回复展开 11 条回复""},{""revie"":""维尼熊的蜂蜜罐丶很好奇！！到底好不好喝！！05-13广东赞16椰酪芋圆卷我觉得是好喝的，上面那层芝士咸香咸香的，融化到茶里面也好喝05-13广东14回复展开 15 条回复""},{""revie"":""拜见紫薯大人??要不你赔我点钱吧，到现在一点困意都没有05-14广东54番茄荔枝炖河粉本来想点，看到这条不点了05-14广东1回复展开 3 条回复""},{""revie"":""你看不见我。你看不见我??下3笔订单尾号全是9就差一位[完啦R][完啦R][完啦R]05-13广西赞13yeeeyis_是怎么才有冰箱贴啊05-13广东赞回复展开 12 条回复""},{""revie"":""～～～～英红快点还给我！！！！05-13广东307哇大西挖好宝宝支持！！！！！！！05-13广东3回复展开 6 条回复""},{""revie"":""植场打工人为什么今天没有纯茶底选项啊！！！05-14广东62momo@喜茶 啥意思啊喜茶你分装还收一块钱了05-14北京赞回复展开 1 条回复""},{""revie"":""Nnyoah限时到几时啊？05-13广东赞2一笑而过13号一天05-13湖北1回复展开 1 条回复""},{""revie"":""Seraisme把纯茶上回来05-14广东41Seraisme纯茶香味好浓，昨天喝完今天想再点都没有了05-14广东赞回复""},{""revie"":""TammyWelling下单的时候会显示“买一送一”吗？还是我这里没有05-13北京赞3南木K_我有05-13广东赞回复展开 2 条回复""}]",298,喜茶
1749230997-69,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,江门手信8200拿下！,https://sns-webpic-qc.xhscdn.com/202506070124/3c36053afc991771548a34cb321237ac/1040g2sg31hdj36hk3ie04a6abiv588mfi956sag!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/6822b724000000000c038e6f?xsec_token=AB6yjUnyT_glcMEMXXzYp49Iw-FaGhDDKQ4vO7fY5jkW0=&xsec_source=,"这次领取彩蛋还让填写了姓名电话，估计是反制??的
	
陈皮冰箱贴沉甸甸的，质量不错～
	
（新品喝不惯青柑普洱的谨慎下单[扶额R]
	
#喜茶江边里芝芝柑普 ???? #喜茶江边里限定全国上线 ???? #喜茶十三周年买一送一 ???? #喜茶","[{""revie"":""卷卷.死难喝，不喜欢青柑普洱05-13山东28纵横四海_作者我也不爱不起来05-13云南赞回复展开 7 条回复""},{""revie"":""Y77777真是恭喜你啊，本江门人都不知道这个活动05-13广东272纵横四海_作者嘿嘿05-13云南赞回复展开 1 条回复""},{""revie"":""三步白头05-13广东69纵横四海_作者[完啦R]05-13云南4回复展开 8 条回复""},{""revie"":""向晚我喜欢，我老公不喜欢05-14江苏赞2纵横四海_作者两杯都你自己喝掉不给他哈哈哈05-14云南赞回复展开 1 条回复""},{""revie"":""香袭书卷??。陈皮冰箱贴 是全国都会上吗？05-13陕西14纵横四海_作者现在应该没有了，但是可以看下@叶韵陈轩-葵语文创? 是它家授权给喜茶的[棒R]05-13云南赞回复展开 3 条回复""},{""revie"":""Mayel取餐时看见了8200，号码旁写着周05-13广东47纵横四海_作者应该是店员备注需要给周边吧[棒R]05-13云南2回复展开 6 条回复""},{""revie"":""9753225好可爱05-13广东赞1纵横四海_作者05-13云南赞回复""},{""revie"":""飛天少女豬事丁??怪精致好看的05-13广东赞1纵横四海_作者嗯呐05-13云南赞回复""},{""revie"":""除了快乐禁止入内扇子好看05-13福建22纵横四海_作者很小一个哈哈哈，巴掌大[嘻嘻R]05-13云南2回复展开 1 条回复""},{""revie"":""益力多大师不抢了，隔壁文创同款冰箱贴2505-13广东52纵横四海_作者是滴，这家@叶韵陈轩-葵语文创?05-13云南赞回复展开 1 条回复""}]",277,纵横四海_
1749230892-48,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,茶圈鄙视链,https://sns-webpic-qc.xhscdn.com/202506070124/6cd0e9bd62004be751c98c054b6e9ab7/1040g2sg314g5eclimgd05njkip208mfb6m57e60!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/667b5dd8000000001c029b92?xsec_token=ABhCkXbUnKqNOlXoahdchRZN8g4Tw565rxbWYUBkrbmUE=&xsec_source=,"??茶圈鄙视链大揭秘！
普洱茶堪称茶界的“爱马仕”，不仅养生功效强大，而且存放时间越久，价值越高，简直就是保值藏品??！无论是自己享用还是作为保健礼品送人，都是上佳之选??！
不过，茶其实不分贵贱，所谓的“鄙视链”也只是圈子里的一种调侃，大家看看就好啦??！
#茶圈鄙视链  #普洱茶  #养生  #保值产品 #保健产品
#丽江花马君亭酒店","[{""revie"":""草莓西瓜车厘子喝奶茶的平等看不上一切03-17352匿名的好友奶茶怎么跟真正的茶比较03-214回复展开 1 条回复""},{""revie"":""踮起脚、亲你主要是圈子就有攀比 所以从来不进 自己爱喝什么喝什么 不时换个口味03-03131Rayla8th（爱喝茶的恐龙）没错??04-05赞回复""},{""revie"":""睡不醒五千年古茶王树04-152回复""},{""revie"":""小酸脸儿笑晕03-061回复""},{""revie"":""酥饼03-03赞回复""},{""revie"":""Gaffey可是岩茶和乌龙不是一类吗？02-241回复""},{""revie"":""Carry 普洱茶情何以堪02-18赞回复""}]",249,云飨工坊
1749231281-127,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,小青柑正在慢慢的伤害到你的身体,https://sns-webpic-qc.xhscdn.com/202506070124/41bc283322651a2013fa9d012f2aef29/1040g2sg30smg39sbka005pangoagmv7iuegsh40!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/657bb51d00000000390302b5?xsec_token=ABmvdyt9Ds6aRMYGvmWz7Qiv-kkLfNYsFu92-7ZAxKlf0=&xsec_source=,"小青柑在最近的七八年的时间里面市场非常火热，今天我玩跟你们讲得可能会动了很多人的蛋糕，因为我要告诉你们别喝小青柑。
小青柑在新会的传统里面是没有的，为什么会有呢？因为我们新会柑果树上长太多的果子，我们就要摘一些起来，不然其他的果子长不大，专业的名词叫疏果。
我从以下几个角度告诉你们为什么不喝
第一 多数的小青柑在这个采摘的季节喷了很多的农药
第二 小青柑属于青皮，青皮偏寒破皮，理论上三年以上的青皮才适合喝，并且不适合天天喝。图上有专门的见解，在使用青的时候要谨慎使用。市场上常见的8+10的小青柑，指的是8年的树龄10年的熟普洱，不是小青柑有8年。一般市场上卖的都是当年的，并且有很多烘干（烘干的颜色是淡黄黄）还有一部分是半生晒的（烘干加晒）制作过程大多不到一个月。所以喝到的相当于是新的青皮，所以刺激性和寒性可想而知。年纪大的你天天喝小青皮你的胃天天受到刺激。所以会伤害到你的胃
第三 如果你真的喜欢喝，你自己用红皮加上熟普洱自己去搭配反而会更加的温和。
#你喝过小青柑嘛？[投票]#","[{""revie"":""宠宝书以前没有就代表这个东西不好？2024-04-222314蘸酱老趴菜儿青皮陈皮一个破气一个补气，中医药理上已经说的很清楚了，好言难劝…2024-04-2323回复展开 13 条回复""},{""revie"":""花千骨动了农民，动了果农的蛋糕。动了种茶叶的人的蛋糕。青柑普洱茶不能喝是吧。抽烟有害健康不是大把人抽烟，喝茶都伤身体了！2024-07-29462粉Bao对啊，无语了真的是，怎么没人说抽烟喝酒呢，本质还是后台太硬的生意没人敢动呗，那人家茶农，茶商这种啊，就敢死命搞人家呗2024-09-1217回复展开 1 条回复""},{""revie"":""BeautyWhisperer原来这样，昨天喝的今天拉肚子2024-03-0865佳鑫大朋友单喝熟普也会拉肚子，主要是熟普刮油2024-03-1623回复展开 4 条回复""},{""revie"":""Du是不是放几年就是陈皮了2024-02-1061平凡（减不掉肥版）五年了01-10赞回复""},{""revie"":""天马流星桃卖陈皮的，秒了2024-07-297回复""},{""revie"":""小红薯665A52DC红皮是什么2024-04-0931飞不动的_猪茶枝柑成熟以后的皮晒干陈化后的皮就叫红皮。2024-12-14赞回复""},{""revie"":""我一定会有修狗的因为我姥姥很喜欢喝，我妈妈觉得市面上陈皮很难买到真的好几年的，就每年自己买青柑然后晾，我家的基本都三四五年那种，我就知道为啥按颗卖了，好几千块钱的青柑，皮就那么点，轻飘飘的2024-05-262回复""},{""revie"":""Augustus丶我天天喝昨天 15:18陕西赞回复""},{""revie"":""猫猫暴龙兽究极进化??一个卖陈皮的也是攻击上不肯买陈皮的了2天前山东赞回复""},{""revie"":""凌子小同事送的小青皮，在我这儿都放了五六年，更别说他存放的年限。04-11赞回复""}]",196,新会陈皮仓储中心
1749230679-7,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,关于夏天｜拍摄｜絮｜新会小青柑,https://sns-webpic-qc.xhscdn.com/202506070124/6fcd4f28e224484e3c75aa260128c815/1040g00830nkt8hrtni605p4ufus752r1f0pqr3g!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/64d63da2000000000c035ddf?xsec_token=ABbABQLLeg0uZ1edAllhRABMiVo1qZ6VIQekNvnXpXI2k=&xsec_source=,"#用镜头捕捉初夏
	
新会柑园
叶子揉碎了都带有独特的香气
独属于夏日的清新
	
#产品拍摄
#小青柑
#新会柑
#新鲜采摘
#采摘","[{""revie"":""甜甜甜甜乀小请问前辈这是用什么设备和镜头拍的呀2024-10-09赞2山晓的茶影叙作者这位小宝，用的a7m3加20-70的镜头2024-10-09赞回复展开 1 条回复""},{""revie"":""下午四点钟的咖啡香气M4呢2023-08-11赞2山晓的茶影叙作者M4藏起来2023-08-11赞回复展开 1 条回复""},{""revie"":""小柒可以借图用吗？2023-11-23赞1山晓的茶影叙作者宝宝，借不了哦2024-09-14赞回复""},{""revie"":""山晓的茶影叙作者借不了哦，宝宝，这是客户图2024-09-14赞回复""},{""revie"":""右右右右右括号您好！可以借用您的图片用在学校的比赛中吗，主题是江门的陈皮发展这样，小比赛，您的图片很好看，想要把图片放在ppt中展示，可以吗？谢谢！会标注图片来源！03-08赞回复""},{""revie"":""石头仔可以给个地址吗2024-09-25赞回复""}]",186,山晓的茶影叙
1749230727-17,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,芝芝柑普！！难怪全网避雷 和江门完全不一样,https://sns-webpic-qc.xhscdn.com/202506070124/c361635308bf852651ec96dd2fe221be/1040g2sg31hdr8hs83seg5nlap1e082oul76t61g!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/6822fbbf0000000021006b36?xsec_token=AB6yjUnyT_glcMEMXXzYp49LmO9R5UjINqHbRP2q-UWkY=&xsec_source=,"每次去江门都要喝上一杯
全国上线当然也要支持了！！
入口完全不一样??????
怎么可以这么难喝发苦又很淡
#喜茶 #喜茶新品 #喜茶芝芝柑普 #喜茶推荐","[{""revie"":""小红薯624B83C8去过江边里喝过，刚刚在IP这里点了一杯，感觉比较有发言权；全国版没有江门那边的茶底好，整体偏淡，没有江门那边那种醇厚的感觉，这个茶少冰才好喝，如果冲淡了是没内味的05-13上海6230多吃饭??少长肉少了陈皮味？05-13广东7回复展开 29 条回复""},{""revie"":""祺满团源其实江门也只有江边里店的好喝，本江门人今天点了江门其他店的买一送一，也不是那个味的感觉05-13广东813233吃什么作者是这样吗我也是在江边里喝超级好喝，每次去江门还特地去买，今天在家这边买的就不好喝，不是一个味道05-13广东18回复展开 31 条回复""},{""revie"":""性感小野猫开玩笑，新会陈皮产量本来就小，近几年都是供不应求，像喜茶这种体量，多少陈皮够用？05-15广东88我熊个豆咦？你怎么知道的呀？这个陈皮一般拿来做什么05-15广西赞回复展开 7 条回复""},{""revie"":""星星到齐了嘛可是我觉得这杯好好喝啊6天前吉林1回复""},{""revie"":""从来未遇上好景降临江门和全国版都喝了，没喝出区别05-13广东213啊清风??真的没区别吗05-14云南19回复展开 12 条回复""},{""revie"":""+2欢迎大家来江门打卡原汁原味的05-13广东78m?m???江边里没地方停车啊05-14中国澳门9回复展开 7 条回复""},{""revie"":""Starlight品控问题吧 我这边点了一杯超级好喝 不苦 有柑普香气又能尝到芝士的香甜05-13广东321033吃什么作者我还特地找了直营店05-13广东1回复展开 9 条回复""},{""revie"":""甜里藏娇品控真的很差 换了陈皮粉也是很迷惑05-13广东58骂我的都是日本人陈皮粉跟之前完全不一样 我都天塌了05-13广东3回复展开 7 条回复""},{""revie"":"".看着这款江门限定变成江门创始店限定，原本的创始店限定产品被下架05-14广东32宇宙超级无敌快乐的人原本的是什么05-14广东1回复展开 1 条回复""},{""revie"":""momo可以选配置的饮品，多点少点都有差点的，那个柑普茶底本来也是发苦的，控制不好一点点就是差远了05-13广东4633吃什么作者和江门喝的完全不一样 江门的喝起来很浓很香 在珠海买的好水05-13广东2回复展开 5 条回复""}]",133,33吃什么
1749230967-63,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,在江门新会｜藏在巷子里的宝藏,https://sns-webpic-qc.xhscdn.com/202506070124/e3665908a9a307540278d0742e3f40d9/1040g2sg3129t6dv6ho004a4mbp2uf69lr4bftbg!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/66336c37000000001e0316da?xsec_token=ABLAd3Sl59ZcPUrGo124AFoOLDjh-Dt5qY9U00tKQrSuQ=&xsec_source=,"听本地朋友经常提起的老店，趁着五一放假来探店，买了一些陈皮，小青柑和茶叶回去做特产
	
?果然没推荐错，老板娘很健谈很nice地还跟我们科普辨别关于陈皮的真假和推荐了附近的美食
	
这家店是夫妻俩从拍拖的时候已经开始开的，两个都是新会本地人，开店到现在有30多年了，平时做的多数是附近企业买来送礼的和酒楼的生意，看来真的是名不虚传的老店一进店陈皮专属的提神味道就扑鼻而来，好爱这种味啊！（颜控的我还让老板用了好看的包装盒给我装着，下次探亲再来买）
#江门特产 #新会特产 #新会老陈皮 #新会东甲陈皮 #新会陈皮推荐店铺 #新会手信 #江门手信#正宗新会陈皮 #正宗陈皮","[{""revie"":""关你屁事确实品质很好！老板人也很好的！家附近的宝藏店@嘟嘟小馋嘴2024-05-23110小鹿惹作者确实性价比巨高2024-05-26赞回复展开 9 条回复""},{""revie"":""放了个屁屁??求联系方式2024-05-06赞6小鹿惹作者姐妹这是老板的微信号，你加他吧，老板娘的没问到：TanByyamn2024-05-06赞回复展开 5 条回复""},{""revie"":""RDHUDH请问图三一袋有多少克吗05-18广东赞4小鹿惹作者太久了，忘了250还是50005-19广东赞回复展开 3 条回复""},{""revie"":""巳火墨陶局大概是多少钱的？2024-12-05赞4小鹿惹作者这个是老板娘的：xiuxiu_goo2024-12-051回复展开 3 条回复""},{""revie"":""八百勇士哈哈哈哈哈哈姐妹！好巧！我昨天也在这买了陈皮和小青柑回去给我妈泡茶2024-05-02赞4小鹿惹作者你买的几年的啊2024-05-02赞回复展开 3 条回复""},{""revie"":""Kill Love您好2024-12-04赞3小鹿惹作者2024-12-04赞回复展开 2 条回复""},{""revie"":""是笑笑吖-赤坎好玩么2024-09-3011小鹿惹作者不错的，拍照好看2024-09-30赞回复""},{""revie"":""Kevin??小青柑买了多少钱2024-08-22赞1小鹿惹作者不同年份价格不同，我买了一斤6年的300，我家人都说好甘香好纯2024-08-22赞回复""},{""revie"":""温樹一斤多少钱啊2024-07-07赞1小鹿惹作者不同年份不同的价钱的吧，我买的10年的，你可以?老板问问2024-07-07赞回复""},{""revie"":""Fanny请问是在新会吗2024-06-14赞1小鹿惹作者是的，新会双水2024-06-14赞回复""}]",131,小鹿惹
1749231035-77,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,几款小青柑的图,https://sns-webpic-qc.xhscdn.com/202506070124/67ab622be99b57b55ec24c97eeff8a3d/1040g00830q4n5kjb74005n2da7p4njis12m80eg!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/6527f74a000000001e02133d?xsec_token=ABuBpHOl1ZffN24Ulo9YooDdJJLL11lnJ-56epKBm4oiE=&xsec_source=,"第一次接触小青柑。因为不太喜欢熟普的味道，以前基本没喝过，所以不懂好不好喝。文笔不好，不会描述味道，不喜勿喷。
1.澜沧古茶，茶妈妈小青柑，白霜很多，个头较大，我觉得是橘子味最浓的一款，开盖就能闻到浓浓的橘子味，喝完了打嗝都是橘子味。
2.勐乐山，布朗古树小青柑，没看到有霜，个头比宫廷那款大点，冲泡以后能闻到一股酸味，不是水果的酸，感觉像醋的酸？说不好，反正不怎么喜欢这酸味，四五泡以后这个味道才渐渐没有。（下次我再拆一颗，不知道是都这样，还是那颗有问题）
3.勐乐山，宫廷小青柑，白霜很多，个头较小，感觉这款初始的味道比布朗好接受一些，这两款几泡以后味道我都能适应。
4.润元昌，头采小青柑，不知道这款是不是买到假的，在夕夕买的，没有防伪标。没有白霜，个头介于澜沧和勐乐山之间，茶汤颜色较淡，喝着味道也较淡，但是闻着洗完热水澡的小青柑，有种芝麻海苔的味道。
5.润元昌，鼎级梅江小青柑，有白霜，但是没有1和3的多，当时没拍茶汤颜色。
6.润元昌，鼎级梅江大红柑，个头超级大，特别特别大，我的小茶滤都放不开，这个也没拍茶汤颜色，味道我不喜欢，感觉没有小青柑好喝。
7.吉普号，梅江一品青柑，个头比澜沧略小一丢丢，没看到有霜，这个茶汤也没拍图
	
我已经尽力了","[{""revie"":""今日方知我是我??你的润元昌看起来有些不一样嗷2024-07-26赞8柚子丶作者这个有两种的2024-07-26赞回复展开 7 条回复""},{""revie"":""桃桃小甜饼我今天泡了个茶妈妈的小青柑，被主任嫌弃了，说我的茶不好，我给了他一个大白眼??对我来说已经很贵了，况且我觉得挺好喝的04-02赞5柚子丶作者估计你们主任不喜欢喝这种吧，哈哈，我也不咋喜欢小青柑，熟茶我大多不喜欢喝04-02赞回复展开 4 条回复""},{""revie"":""卡拉咪茶妈妈很耐泡。头年份有点青，放一放会更好喝2024-09-16赞5柚子丶作者感觉一个人喝太浪费了，一天喝不了多少，就得扔掉2024-09-161回复展开 4 条回复""},{""revie"":""疏楼龙宿所以姐妹你到底推荐哪款啊哪款性价比最高2023-11-27赞5柚子丶作者我个人是最喜欢茶妈妈2023-11-284回复展开 4 条回复""},{""revie"":""大土豆想问下分别多少钱啊？我看??价格好离谱，一包动不动要十几二十几块钱2023-12-0813柚子丶作者我也是淘宝买的2023-12-081回复展开 2 条回复""},{""revie"":""心晴1314大红柑要掰开，一颗可以喝四五次，你一次一颗肯定不好喝2024-06-0221柚子丶作者我也是后来才知道自己喝错了都送人了，就给自己留了一颗，可惜2024-06-041回复""},{""revie"":""王楠楠小青柑送人推荐哪款呀2024-05-0811柚子丶作者我是最喜欢茶妈妈的2024-05-09赞回复""},{""revie"":""拉丹作者好优秀，点赞??。如果把侨宝的七月果放进来，那正经的小青柑就写全了2024-04-1211柚子丶作者谢谢2024-04-13赞回复""},{""revie"":""胭脂Iris我感觉我的茶妈妈挺好喝的，现在已经不喝咖啡了，每天都喝这个04-19赞回复""}]",105,柚子丶
1749230738-19,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,喜茶江门江边里限定芝芝柑普全国上线这件事,https://sns-webpic-qc.xhscdn.com/202506070124/a451f1413d948aeac6a5eaf7ad44e3df/notes_pre_post/1040g3k831he5hjbqjijg5ou2ipo9gk2269p22q8!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/682350d8000000002102d2a9?xsec_token=ABH4orzxWzd4tQTEcjNJ3x5PI9hjRbxHKsVqYAgokmN-Q=&xsec_source=,xhs上说不好喝的基本都是非广东ip哈 作为一个江门人 这杯芝芝柑普对我们来说挺自豪的 可以带动江门文旅发展 吸引游客来江门品尝特产陈皮做出来的饮品 那些说不好喝的要么就是喝不惯柑普 要么就是吃不惯陈皮 千人千味 你自己觉得不好喝可以不喝没必要拉踩 地域文化口味有差异 江门限定就是江门限定 而且还是江边里创始店限定 喜欢喝想喝的可以来江门品尝 没必要全国上线然后被喝不惯的说不好喝 希望喜茶尽快结束全国上线回归限定 也欢迎大家来江门打卡江边里创始店#喜茶芝芝柑普 #喜茶新品 @喜茶,"[{""revie"":""Augenstern作者本人江门蓬江人 21-25年4年喜茶黑卡 看到全国上线之后被其他ip的人说这杯芝芝柑普限定不好喝甚至还倒掉十分痛心 喜茶还是赶紧结束全国上线 想喝的宝子们来江门江边里打卡吧置顶评论05-14广东2810双曲线丶五一去江门喝完，感觉广州无论是质量跟味道都没有江门喝香，心理原因？05-14广东8回复展开 9 条回复""},{""revie"":""momo快点结束这个破活动，我看到小红书的难喝帖真的会很伤心也很难过，这个是我最引以为傲的具有江门特色的喜茶饮品05-13广东14731Augenstern作者是的江门人同感05-13广东17回复展开 30 条回复""},{""revie"":""椰子糖最过分系专门拍片将成杯芝芝柑普倒掉，看着好心痛05-13广东9814Augenstern作者可以不爱 不要伤害 尊重我们的饮食文化05-13广东19回复展开 13 条回复""},{""revie"":""吃洋芋y在北京能饮到家乡的味道 很幸福05-14北京116Augenstern作者可以05-14广东赞回复展开 5 条回复""},{""revie"":""momo当时来回打车60元就为了喝上一杯昨天喝到店铺第一杯做的，我觉得味道很还原啊05-14广东48Augenstern作者这么厉害 第一8188都给你抢到了05-14广东1回复展开 7 条回复""},{""revie"":""脱裤子好喜欢柑普，之前霸王茶姬出过被人喷死，可是我觉得好好喝不过最好喝还是布维记的05-14广东55被油浸番茄勾了魂布维记好喝！每次去新会我都要喝！布维记我们喜欢你05-14广东赞回复展开 4 条回复""},{""revie"":""叮噹PP虾很喜欢喝！跟在江门喝到的是一样的！05-14广东35Augenstern作者直营店肯定品控还是可以的 加盟店就说不准了05-14广东1回复展开 4 条回复""},{""revie"":""枫吟（减不到92斤不去后缀）第一次在上海喝到广东味是在喜茶谁懂，看到一堆堆不符合自己口味就狂骂的摸黑帖，真的很伤心05-14上海54枫吟（减不到92斤不去后缀）真的有一种自己家引以为傲的东西被人在地上踩的气愤。而且真的很奇怪，听名字就知道是青柑普洱的味道，很多明明就不喜欢青柑普洱的人就不要尝试好了，或者你可以不喝，为什么还拿来拍那种倒掉奶茶的视频博流量，真的很恶心05-14上海4回复展开 3 条回复""},{""revie"":""赵花生这个是喜欢的人很喜欢 不喜欢的就非常讨厌05-14河南赞6Augenstern作者那没办法如果你知道你自己受不了就别喝 不要喝了之后又踩一脚说不好喝 不是很接受这种要跟风喝又不喜欢的 暴餮天物05-14广东5回复展开 5 条回复""},{""revie"":""超级健康幸运的美少女战士我喝的加盟店，奶盖好稀好少哦05-14广东赞5Augenstern作者一个是加盟店的原因 另一个有可能是今天太忙了做不过来 奶盖没做好05-14广东赞回复展开 4 条回复""}]",104,Augenstern
1749231286-128,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,茶知识 | 小青柑是什么茶?一文解惑??,https://sns-webpic-qc.xhscdn.com/202506070124/285018c53458a2612a93c6cbff4c1a53/1040g00830t7k7c5mjq005os449c91c3faem22c0!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/658d3f62000000001102ceb9?xsec_token=ABM8V4hUcREwSybq6Yp4hAZh31sNTRxfj6B5znk9mUkOI=&xsec_source=,"小青柑=广东新会的小青柑+云南普洱茶，和大红柑一起又被称为柑普茶,它的制作方式是小颗的茶枝柑（果），去肉后，体内塞入云南普洱熟茶，风干而成。
	
目前小青柑的争议主要在于柑内普洱茶的品质无法确保.
馆长也汇总了部分有关小青柑的问题,滑动上述图片即可解惑
	
??汇总如下:
?小青柑是什么茶
?小青柑的主要产地
?怎么辨别小青柑的优劣
?小青柑表面的白霜是什么
?小青柑如何冲泡更好喝
	
??全文干货,记得收藏～
??茶知识持续放送中,记得跟着馆长走,带你学喝茶,喝好茶~
#茶知识 #茶文化 #分享茶知识传播茶文化 #每日一茶 #小青柑 #好喝的茶 #好茶推荐 #茶叶 #泡一壶好茶 #中国茶 #teastone #小红书礼物季 #普洱茶 #你喜欢喝小青柑吗？[PK]#","[{""revie"":""滋补大潘好文章，我想转发2024-03-13赞1teastone茶博物馆作者欢迎欢迎2024-03-13赞回复""},{""revie"":""一陳.大标题是啥字体2024-06-14赞回复""}]",102,teastone茶博物馆
