web-scraper-order,web-scraper-start-url,titl,imag-src,click,click-href,conte,revie,star,author
"1749230842-39","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","胖东来定制罐装小青柑更名为柑普茶","https://sns-webpic-qc.xhscdn.com/202506070124/47c87a36cf5267ce4601732266ee579a/1040g2sg31bq4usmr0s7g5p39kp7kmrr52u3rtd8!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/676af964000000000900cee8?xsec_token=ABGwodB0VlcZ_AXzK1JAQpfNLwMi6NmQxnmic-PoAy5_4=&xsec_source=","原小青柑更名为柑普茶，140元/250g一罐，两罐带一个礼盒🉑送人#小青柑 #胖东来定制小青柑 #胖东来小青柑 #胖东来小青柑生茶 #胖东来小青柑#胖东来柑普茶 #柑普茶","[]","赞","晴晴爱逛胖东来"
"1749230850-40","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","你的“小心柑”铁罐来喽 | 小青柑包装","https://sns-webpic-qc.xhscdn.com/202506070124/665ceabd3f7941ad2dcd05e170b1ab89/1040g2sg314rul1bshcd05o8fnch0bm7cukmenko!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/66876fee000000001c0267c8?xsec_token=ABxfzzrINtMx-qjXWCZWXJU_6tEFBfYi073nl-qx2lKyY=&xsec_source=","小青柑，茶中“小网红”
原产自新会核心产区，
小青柑的包装是茶包装行业里面，
依然是独树一帜的存在，
有无限的可能。
柑心为你，我的“小心柑”。
-----------------------------------------------------
落地思路
------------------------------------------------------
材质：锡铁（马口铁）
工艺：专色+四色印刷+局部浮雕工艺+过光油+局部印哑油
注：该图为闲暇原创设计并分享，非客户方案，我们不会泄露客户创意
	
#包装设计 #茶叶包装 #茶 #小青柑 #设计 #设计灵感","[{""revie"":""囍事花艺美学价格2024-09-08赞1源创好物（茶礼设计）作者思2024-09-08赞回复""},{""revie"":""小n*价钱多少？昨天 13:49广东赞回复""}]","16","源创好物（茶礼设计）"
"1749230855-41","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","冰箱贴开箱视频58","https://sns-webpic-qc.xhscdn.com/202506070124/d6330f218556161ae92458bba131735d/1040g2sg31gamgeboi80g5n3ohps5lei3gbtfe38!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/67fefc7b000000001202f0a3?xsec_token=ABp5IkdDAeocFZOuDsRMWeUKzqotJdnbkFkScgYdyL0Gs=&xsec_source=","三拾原创冰箱贴，小青柑套组（很写实），喜欢
#大人也要玩玩具 #万物皆可冰箱贴 #开箱视频 #冰箱贴 #我爱冰箱贴 #收藏的乐趣 #跟着冰箱贴去旅游 #粘土冰箱贴 #开箱","[]","3","果果（懒多多）"
"1749230861-42","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","胖东来爆款定制柑普茶(原小青柑)","https://sns-webpic-qc.xhscdn.com/202506070124/c666eadfb9c0c798b3340ff191814514/1040g2sg31b2353aung2g5nq8npc08lmfb7sd4q0!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/67525553000000000202b4b3?xsec_token=ABMokibwRQKqftp7fbmn5Ih6_NS_k3jzFZTWXXlmXnAek=&xsec_source=","终于抢到！还有礼品袋装#小青柑 #茶叶推荐 #好喝的茶 #想喝就喝的茶 #胖东来茶叶 #胖东来 #胖东来超市 #胖东来柑普茶 #胖东来定制小青柑 #自带茶叶的茶杯","[]","5","Dol.phin"
"1749230866-43","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","","https://sns-webpic-qc.xhscdn.com/202506070124/cb7b2523476ad50ec99fd22f9d3acae1/1040g00831ahq8odh7i6048bg82tbo7sd6tf8840!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/6741aa3b00000000070274bb?xsec_token=ABbxozzx85mrEpLQ3PK2eWVkEuCCxOg6HI3bVd_NSjjRQ=&xsec_source=","÷茶妈妈小青柑，朋友送的，自己不喝茶，听说这是小青柑爱马仕#小青柑 #茶叶推荐 #茶叶礼盒","[{""revie"":""路上那就给我吧2024-11-23赞1美美作者298给您2024-11-24赞回复""},{""revie"":""路上便宜点150吧2024-11-24赞回复""}]","1","美美"
"1749230870-44","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","小青柑不会选~一次品鉴3款不同组合","https://sns-webpic-qc.xhscdn.com/202506070124/12e8880836fcddac44f0bdf34fb0d2cc/spectrum/1040g0k031i0ndtddms005o5fgesg8prg6dlvqm0!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/68364fde000000002002b170?xsec_token=ABsVHTHAtkE_JbanFNuuFXXUshrH6bI1mq0HLZ04-gSQg=&xsec_source=","#小青柑﻿ ﻿#小青柑熟普洱茶﻿ ﻿#小青柑推荐﻿ ﻿#夏日茶生活﻿ ﻿#夏日茶饮","[]","16","江子芽的新会陈皮"
"1749230877-45","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","广东特产·小青柑，“茶届超级网红”","https://sns-webpic-qc.xhscdn.com/202506070124/0cea416e9aa7983610909b5b66dab613/1040g00831beddvtena005p4urfonoj3a3i57uog!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/675ef3480000000002035200?xsec_token=ABeIRaJv5aj9R2V4WuD6IPjFqWk8Q5HramutEJDXXArW8=&xsec_source=","小青柑属于柑普茶，选用的是广东新会的柑皮和云南的普洱熟茶制作而成。
	
新会的柑皮柑香突出、柑油含量丰富，因此好的青柑从柑皮选料开始就要以核心产区新会青柑为最佳。
	
小青柑的品质也在不断的升级，普洱茶的选料就从原来大家认为的粗老叶梗变成了高级的宫廷级别，甚至还有一些用古树原料的普洱茶制作的小青柑。
	
青柑香气浓郁，口感清新，适合爱清淡口味的茶友.送礼首选！气质礼盒装.
	
#新会小青柑 #薯条小助手 #薯队长
#新盈嘉深圳特产店 #深圳特产 #广东特产","[]","2","优雅老太奶"
"1749230882-46","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","求这种小青柑去哪买？","https://sns-webpic-qc.xhscdn.com/202506070124/0a70382f8b44ce94b0fdc44f60077eed/notes_pre_post/1040g3k831hk519sp3oe05nt8kg9088mqata7c3o!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/68296f9b0000000022026e66?xsec_token=ABqHEVe4eyJCFS4u30zZCKqH0I4fhdjYZ4xIlBhEx72n8=&xsec_source=","朋友送的，现在她也买不着了。特别好喝，喝着和市面上卖到小青柑不一样。我上网也没找到有卖的。有人知道哪里有卖吗？#小青柑 #好喝的茶 #茶叶推荐 #茶叶爱好者","[{""revie"":""新会能匠陈皮商行这种没有名字包装的小青柑是有限量的，每年都是有限量去售卖的，都是一般的小型商家的。你试下找回那位商家比较实际。05-18广东1回复""},{""revie"":""momo你比着十块钱一颗的价格去买，就不会差05-18陕西赞1新会茶枝柑种植啊业05-26广东赞回复""},{""revie"":""小雪可以寄样05-18广东赞回复""},{""revie"":""匠心手艺人自己干，爱喝什么茶放什么茶…05-18广东赞回复""},{""revie"":""momo可以看看我家的，这些小青柑壳都是自己家种的05-18广东赞回复""},{""revie"":""大西南五块石新会陈皮店生晒柑05-18四川赞回复""},{""revie"":""新会茶枝柑种植啊业自己晒得05-26广东赞回复""},{""revie"":""山中守艺四颗装的试试？这个是我们定制的，熟普用的都是宫廷熟普，买不了吃亏。05-18河南赞回复""}]","7","嘟"
"1749230887-47","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","小青柑礼盒，性价比超高的送礼好物","https://sns-webpic-qc.xhscdn.com/202506070124/19e002b10456ca2c53c03c8d298a1f7b/1040g2sg317vbtaqc3u704bqdsv2gigur8fi028g!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/66ed3ccf0000000026032bed?xsec_token=AB5C3swEL0qaNn2xP4rF5agpCGjMffVXlwvMunaUomeXo=&xsec_source=","一饮小青柑，清新自在，品味生活之美。小青柑的清香和醇厚，彷佛能够倾听到大自然的气息。在每一口中慢慢领悟、品位与陶醉。#小青柑 #客户送礼 #节日礼品 #茶礼 #更年轻的中国茶 #送礼攻略 #陈皮 #小青柑普洱茶","[]","2","CC爱喝茶"
"1749230892-48","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","茶圈鄙视链","https://sns-webpic-qc.xhscdn.com/202506070124/6cd0e9bd62004be751c98c054b6e9ab7/1040g2sg314g5eclimgd05njkip208mfb6m57e60!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/667b5dd8000000001c029b92?xsec_token=ABhCkXbUnKqNOlXoahdchRZN8g4Tw565rxbWYUBkrbmUE=&xsec_source=","😎茶圈鄙视链大揭秘！
普洱茶堪称茶界的“爱马仕”，不仅养生功效强大，而且存放时间越久，价值越高，简直就是保值藏品😍！无论是自己享用还是作为保健礼品送人，都是上佳之选🎁！
不过，茶其实不分贵贱，所谓的“鄙视链”也只是圈子里的一种调侃，大家看看就好啦😜！
#茶圈鄙视链  #普洱茶  #养生  #保值产品 #保健产品
#丽江花马君亭酒店","[{""revie"":""草莓西瓜车厘子喝奶茶的平等看不上一切03-17352匿名的好友奶茶怎么跟真正的茶比较03-214回复展开 1 条回复""},{""revie"":""踮起脚、亲你主要是圈子就有攀比 所以从来不进 自己爱喝什么喝什么 不时换个口味03-03131Rayla8th（爱喝茶的恐龙）没错👍04-05赞回复""},{""revie"":""睡不醒五千年古茶王树04-152回复""},{""revie"":""小酸脸儿笑晕03-061回复""},{""revie"":""酥饼03-03赞回复""},{""revie"":""Gaffey可是岩茶和乌龙不是一类吗？02-241回复""},{""revie"":""Carry 普洱茶情何以堪02-18赞回复""}]","249","云飨工坊"
"1749230898-49","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","喜茶新品🔥江边里芝芝柑普买一送一⁉️","https://sns-webpic-qc.xhscdn.com/202506070124/62ac834ebe0002aa12110a0dc36e3533/1040g2sg31hf0n9lkjikg5pehmtm1e0i6po6knbg!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/682431ee0000000012004b82?xsec_token=ABA-q4OtiYT5k8I8VUyqRfqsOmw_jcGIJ8kdVUjgvuJi4=&xsec_source=","【江边里限定VS广州分店】芝芝柑普真实测评！替你们喝完了🍵🍊
📍江门江边里限定版
🍊陈皮暴击：奶盖上撒满新会陈皮碎！入口咸香混着柑橘香
🌿茶底超浓：小青柑+普洱的回甘直冲天灵盖
✨隐藏喝法：先舔盖再搅拌！陈皮碎混着奶盖越喝越上头
	
📍广州分店新版
💧茶底没有江门版的醇厚感
🚫灵魂陈皮很少，香味不突出， 陈皮奶盖秒变普通咸芝士
广州版能补撒陈皮碎吗？！（卑微举手）
为什么我没有买一送一！有没有姐妹和我一样没薅到羊毛的？😭
#喜茶轻果茶 #低卡奶茶 #奶茶推荐 #奶茶测评 #宝藏饮品 #喜茶芝芝柑普 #江边里喜茶 #江边里芝芝柑普 #喜茶买一送一","[{""revie"":""_我系三叉因为只限昨天的活动啊05-14广东赞4我全都要作者亏了亏了05-14广东赞回复展开 3 条回复""}]","赞","我全都要"
"1749230903-50","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","新会小青柑","https://sns-webpic-qc.xhscdn.com/202506070124/ed938438fc9b283adb37d793d49c42b2/1040g00831hufdslp3u005ptej1pji4e08ghtmo8!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/68340203000000002102c2f9?xsec_token=ABtOJkxWiXf_sp9R2789GNHZLWxeIDKlwBD6pX74oLRwI=&xsec_source=","高端礼盒到货#茶叶爱好者 #回收陈皮 #回收礼盒茶叶 #回收小青柑","[]","赞","鲸选贸易"
"1749230908-51","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","新会小青柑","https://sns-webpic-qc.xhscdn.com/202506070124/2168c2269addbd7ac4b349653abf7592/1040g00830q9mb7ud7g4g4a6769r8732jq2gcqr0!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/652d1ea3000000001e03145c?xsec_token=ABhjwB8IfIrGfe4FXCjwZm0TlzTANiDh-JQF5hJ6TUePE=&xsec_source=","小青柑，清甜回甘。。。#礼品 #礼盒 #伴手礼","[{""revie"":""momo这个怎么卖2024-06-26赞1小红薯659757BE作者不好意思，最近有点忙没看小红书2024-07-05赞回复""},{""revie"":""北澄怎么买2024-05-28赞回复""},{""revie"":""用户35926453请问怎么买01-10赞回复""}]","6","小红薯659757BE"
"1749230913-52","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","带大家喝一颗今年刚出的小青柑普茶","https://sns-webpic-qc.xhscdn.com/202506070124/90be7a0b2cf3f63ce7d039c1a27d5a74/1040g008318f2v9chjq005o1fhbug82c8po97ir0!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/66fd55e9000000002c02deaf?xsec_token=ABsQ8hPdLVO4tadioQQhMyJ5Ac-9L0_5k8otOZ4c0dgcU=&xsec_source=","图一是包装，认出这个包装都知道是哪家的。这个茶我去年也有买，对这款茶的印象是茶味足，但有点掩盖了柑味了。不过存了一年的蓝标小青柑拿出来后，柑味和茶味达到了平衡，回甘生津，非常非常好喝。
图二图三看看这颗茶的外观，油包明显，密密麻麻的。图三甚至可以看到新会柑的台风疤。
图四是泡小青柑的盖碗，个人认为小青柑最好用茶壶来泡比较好，能充分泡出柑味和茶味，100℃的水刚好没过茶的高度，出颜色就可以倒出了。我的茶壶是图八这种，泡完柑变大拿不出来所以没用上。
个人认为，那种用茶漏灌水来冲泡小青柑的方式不是那么正确，试想一下，用水对准小青柑的口，也就是说直接冲茶叶，一出来的不就都是茶汤了，本来茶叶就比柑容易出味，如果这样冲泡的话，茶叶出完味道了，柑还没到巅峰时期。这里再说明一下，如果用的是差的新会柑，这样的冲泡还行，但如果是用橘子做的小青橘，那就更好了，刚好出点柑橘类的清新味道，又没出苦味，这样刚好能出所谓的小青柑味。掰开来泡也不是很对，也会导致茶叶出完味道，柑还没巅峰。
图五是醒茶，100℃的水没过小青柑，等气泡出完，就可以泡茶了。
图六图七是汤色。作为一个熟普的产品，首先就要干净卫生，熟普干净起码能喝。这个汤色是非常干净的透亮的。
说下味道吧，首先是打开一整个瓶子，一股浓烈的柑味扑鼻而来，而单个来闻是柑味和甜香味。看过我关于陈皮的笔记应该有印象，好的陈皮是柑味浓和糖分足的。所以一款好的小青柑也是要柑味浓和甜的。这款茶就刚刚好有柑味有甜味有茶味，综合来喝，还有回甘生津。这款茶真正做到了从一百℃到15℃都那么好喝，放凉了也是别有一番滋味。
对了，最后跟大家分享一下，据我所知，东方树叶的柑普茶用的是标准很高的三花青皮做的，那个味道算不错的。
今天的分享到这里了。","[{""revie"":""momo在哪家买的2024-10-07赞3茶叶陈皮少年作者那这个图去搜索就好了2024-10-07赞回复展开 2 条回复""},{""revie"":""林里里这么说 东方树叶可买2024-10-02赞2茶叶陈皮少年作者东方树叶的茉莉花茶和柑普茶都可以买的2024-10-02赞回复展开 1 条回复""},{""revie"":""Wuzhia思思？2024-11-07赞1茶叶陈皮少年作者不是，如果是黑色音符的，这家卖落地果的2024-11-07赞回复""},{""revie"":""茶叶陈皮少年作者补充一下，这个茶带出去喝早茶真的体面又方便，带一两颗就够了。好喝又耐泡！2024-10-07赞回复""},{""revie"":""茶叶陈皮少年作者剩下的茶底，柑变大了，还是油包点满满啊，闻着是属于柑香的清凉感。2024-10-02赞回复""},{""revie"":""无聊不无趣这是哪家的啊 tb和xhs都没搜到02-04赞回复""}]","5","茶叶陈皮少年"
"1749230918-53","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","包装插画｜水果包装｜果酒包装｜包装设计","https://sns-webpic-qc.xhscdn.com/202506070124/d523e62a8c848443a1f9f73fdea820f7/1040g00831cd2b05ggm005nja5fm08pnlhgr8icg!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/677e56d4000000001703cd98?xsec_token=AB7l25NOJhINANra0vFA0kJ_BraRN70l-W0kQ5ywZemjU=&xsec_source=","图案选择了新会陈皮的原料，小青柑为主，新会陈皮的成品为辅，以新中式的插画表达方式，表现新会陈皮的独特韵味。
#包装设计#水果包装#水果包装设计#礼盒包装#茶叶包装#饮料包装#茶饮包装#酒水包装#果酒包装#桃子包装","[{""revie"":""UNnormal（接稿ing）01-09赞1青稞作者01-09赞回复""},{""revie"":""迹阔以用嘛04-08赞回复""},{""revie"":""涂二爷喜欢！01-09赞1青稞作者么么么01-09赞回复""},{""revie"":""一个脑子鸭好新鲜的陈皮01-09赞1青稞作者么么么01-09赞回复""},{""revie"":""软文推广找我01-08赞回复""},{""revie"":""一粒柚子插画哇，大佬啊03-22赞回复""},{""revie"":""iukoi77可以参赛吗05-28河北赞1青稞作者不可。05-28四川赞回复""},{""revie"":""小希希可以商用吗04-30赞1青稞作者宝宝，商用需要授权费哒。04-30赞回复""},{""revie"":""海上森林一只猫01-17赞回复""}]","56","青稞"
"1749230923-54","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","小青柑","https://sns-webpic-qc.xhscdn.com/202506070124/dd67ccfaa3788ceba7251c6ba80d006b/notes_pre_post/1040g3k831fsgkcsp7e705n5rqfllmkilhkgv2qo!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/67f07652000000001c017393?xsec_token=AB9sfNr-nfl3wjAVDf3meZUPEu7dzpD_u2ygdEIvlMPd0=&xsec_source=","师傅指的小青柑晒干比陈皮好100倍对应是中药材的(积实)","[]","1","有幸成为挚爱"
"1749230928-55","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","今年柠檬茶遇到对手了！","https://sns-webpic-qc.xhscdn.com/202506070124/0d1f4806d42355e98ec34dc52a975316/notes_pre_post/1040g3k831i7kg2967akg5ojkjgllbvp07lncl58!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/683d62db0000000012002487?xsec_token=ABbAHmapChVtF8V1EQh045TbuogXI4-gXpVq64SNb73vI=&xsec_source=","它就是新会小青柑。
你是不是也在期待它的回归？
	
有一说一，长到六月初以后采摘的新会小青柑，色泽、味道才够正宗。想要好的品质急不来，大自然自有安排，我们没办法违背规律，着实需要点耐心去等待，自然而然才能得到大自然赠予的最佳味道。
	
#小青柑 #新会小青柑 #柠檬茶 #冰爽饮品 #夏日饮品 #水果茶 #奶茶 #好喝的饮品","[]","2","芝士酪乳（咸法酪）供应"
"1749230932-56","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","好喝！爱喝！还想喝！","https://sns-webpic-qc.xhscdn.com/202506070124/2d490739a261da6a33d111c69ecb630f/notes_pre_post/1040g3k831hdkuv2mjskg5n1ocd7h9t85kikqu5o!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/6822c670000000002002a47b?xsec_token=AB6yjUnyT_glcMEMXXzYp49HPvBJ2fp_6KjMsFebCO-MA=&xsec_source=","喜茶芝芝柑普
小青柑普洱 咸奶盖 陈皮粉
在一众红茶绿茶奶茶里好特别啊
不加糖 茶味质朴 很有个性
意犹未尽
杯子不是很大
原价有点贵了
打折不要错过
不爱喝小青柑的就不要尝试了","[{""revie"":""小红薯65D9250B我去年在江门首创店喝过，真的更香更好喝……后面就是一直心心念念，没想到今天居然上了！9点开门，9点就点了两杯，我同事你这速度！05-13广东赞1深海潜潜水作者前几天刷到这个名字我就知道会好喝！05-13江苏赞回复""},{""revie"":""Speike没的喝05-15江苏1回复""}]","1","深海潜潜水"
"1749230937-57","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","🍵广东人私藏的5款小众茶！","https://sns-webpic-qc.xhscdn.com/202506070124/1e65cd3a66e4e14ea7a008a5ba000209/spectrum/1040g0k031eb33m9c0c005p6e7pa2or09nus0a3g!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/67bdda8d0000000029009617?xsec_token=ABskwfWvqZMScNmtN4-3uDepVW00KhtR8q_XBKSdtBJXQ=&xsec_source=","谁说广东只有凤凰单丛？这些藏在巷子里的宝藏茶，一口穿越岭南烟火气！
	
🔥广东土著认证の小众茶单
1️⃣ 【江门新会·柑胎茶】
🌿人设：陈皮界隐藏大佬！小青柑的祖宗
🍵风味：柑橘清香+薄荷凉感，喉咙痛喝一壶直接封神
💡冷知识：茶农拿它当口香糖嚼，比炫迈还上头！
📍购买指北：认准“梅江产区”，泡完的柑胎晒干能当车载香薰
	
2️⃣ 【梅州客家·炒青绿茶】
🍃绝活：古法炭焙，客家阿嬷手作杀气
💦口感：豆香炸裂！后调带炒米焦香，配腌面一绝
📸颜值：茶叶蜷曲如螺，热水一冲像跳广场舞
⚠️警告：千万别用保温杯泡！会苦到怀疑人生
	
3️⃣ 【潮州·蜜兰香单丛】
🌸人设：鸭屎香的甜妹妹妹！新手入门必喝
🌊喝法：冷泡加荔枝肉，秒杀20块水果茶
🎁隐藏技能：煮茶叶蛋！蛋壳都要嘬三遍
🚗地域彩蛋：潮汕司机等红灯都要呷一杯
	
4️⃣ 【韶关罗坑·野生红茶】
🌳出身：南岭自然保护区野生茶树
🍯风味：野蜂蜜+松针香，喝完打嗝都是仙气
💪硬核数据：茶多酚含量吊打滇红，抗氧力拉满
📦保存玄学：用竹筒装茶，越放越甜
	
5️⃣ 【汕尾海丰·莲花山茶】
🏔️产地：长在莲花山瀑布边的“神仙水”
🌱特色：自带兰花香，回甘像咬了一口莲雾
📿玄学功效：阿婆说晨起喝三杯，能解“咸茶后遗症”
	
💥避坑指南
🚫 买柑胎别选“油光发亮”的，可能泡过糖水！
🚫 客家炒青要喝当季春茶，陈茶像喝枯树叶
💡 万能公式：
▫️配早茶：蜜兰香单丛（解腻王者）
▫️送长辈：罗坑野生红（包装够土才正宗）
▫️装逼用：莲花山茶（冷泡发朋友圈被追着问）
	
🍵懒人福利包
▫️网购暗号：搜“潮州茶农私藏”比“蜜兰香”便宜30%
▫️冷泡神器：矿泉水瓶+4g茶叶，冰箱冷藏3小时=夏日续命水
▫️地域彩蛋：去江门茶楼点单喊“来杯BB柑”，老板把你当自己人
	
💬灵魂拷问：
“你喝过最野的广东茶是___？A鸭屎香 B鸡笼刊 C蟑螂屎茶”（评论区抓3人送茶样盲盒）
	
﻿#广东特色﻿ ﻿#小众茶叶﻿ ﻿#冷知识﻿ ﻿#信息差赚钱﻿ ﻿#鸭屎香﻿ ﻿#野生红茶﻿ ﻿#红茶","[{""revie"":""门口蜜兰香也不小众吧……（你说輋门小众我觉得没问题03-25赞回复""},{""revie"":""门口小青柑鼻祖不是大红柑吗……03-25赞回复""}]","8","茶知四季"
"1749230942-58","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","小青柑","https://sns-webpic-qc.xhscdn.com/202506070124/5c688dce818eec5cb890ad146e3fa5f6/1040g2sg31fdls9vv6id05p8iruip5j5htf9t9jo!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/67e144d2000000001201c345?xsec_token=ABYQ6ZsPnqp1P5poSRkHVtDKBDzxSzA7xAf9grG703WFo=&xsec_source=","#图文素材 #泡茶新选择","[{""revie"":""富贵茶园什么价位？05-20湖北赞回复""}]","6","白日梦探险家"
"1749230948-59","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","听说泡茶可以修身养性？","https://sns-webpic-qc.xhscdn.com/202506070124/c482bf3bef8d1a72a6199bc036a1f2b1/spectrum/1040g34o31f4mci4umm0g4a5poarqglhctmi2030!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/67d81199000000001c03cb85?xsec_token=ABXpyDctfxOJ4G72DVjZE8GRpYAAMKpa2PPZHCxrsScbQ=&xsec_source=","#beautiful哥泡茶﻿ ﻿#盖碗泡茶﻿ ﻿#茶艺﻿ ﻿#泡茶﻿ ﻿#小青柑","[{""revie"":""lexabro (美国版)I can't understand the words but I'm laughing so hard   so many things are universally understood03-185211吃猫饼不吐猫皮if you comw across any other chinese flashy tea ceremony vids you realise how clumsy thos guy is03-1812回复展开 10 条回复""},{""revie"":""momo看到博主这么久手也痒了，好想练一下，新手练习买什么样的盖碗比较好？03-173311野生的小雪糕便宜的，摔烂了可以再买不心疼的那种03-1721回复展开 10 条回复""},{""revie"":""是卿嫣啊靠！看得我手都疼03-17142苏叁可是他好白，还瘦瘦的手指纤纤03-174回复展开 1 条回复""},{""revie"":""小红薯9E192895狒狒是起到逗号的作用吗04-1682momo沸沸是烫的意思。04-161回复展开 1 条回复""},{""revie"":""红狐狸沸沸沸沸沸沸沸沸沸沸沸沸沸04-1672FIN.所以“沸”这个字，指不定就是祖先被开水烫着了叫的声音给的发音04-161回复展开 1 条回复""},{""revie"":""mini你怎么还没把铁砂掌练出来啊03-188回复""},{""revie"":""一朵小乌云那个球是啥茶04-16赞2迪夫我喜欢小橘子里面是普洱款04-16赞回复展开 1 条回复""},{""revie"":""鱼排这茶是我喝过最乱的茶04-164回复""},{""revie"":""哦呀嘿哈哈哈哈得多久能练出来不沸沸沸04-163回复""},{""revie"":""活一天算一天自从刷到一次笑死，真是每天都能看到[捂嘴笑R]04-163回复""}]","594","biu特否哥茶生活"
"1749230953-60","https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown","喜茶你配享太庙！这杯小青柑ju好喝啊啊啊","https://sns-webpic-qc.xhscdn.com/202506070124/b0a6b625b1939163fd3954f5faca9653/1040g00830od9m89oi80049vqt2099e22olc70o0!nc_n_webp_prv_1","","https://www.xiaohongshu.com/search_result/64ef36fd000000001f0391d6?xsec_token=ABXSvdwsIUG-ZnfPVNXLzcOOY3OcB8g6K3c-6lkqL8H4U=&xsec_source=","喜茶居然悄咪咪上了新品！！
这杯小青柑真的超清爽超好喝啊啊啊
玫瑰青提➕小青柑！一整杯就是清香清爽清甜……我能喝到广东的夏天结束！！
建议点双倍果肉！每一口都是爽脆青提ju满足ju过瘾！！
我还加了椰椰雪糕🍦颜值upup还好喝🤤
	
#喜茶 #喜茶新品 #喜茶推荐 #喜茶点单攻略 #给我一杯奶茶 #一起嚯奶茶 #奶茶分享","[{""revie"":""仔米仔米冰淇淋！！炫我嘴里2023-08-31赞1胡不二作者炫大口的2023-08-31赞回复""},{""revie"":""O汶滋💦请我喝2023-08-311回复""},{""revie"":""兔子王@ele 感觉好喝2023-09-01赞1ele看起来还不错2023-09-01赞回复""},{""revie"":""三河我是学生2023-08-31赞1王子雯我是小学生 让我先2023-08-31赞回复""},{""revie"":""Nero是多肉青提吗？2023-09-02赞回复""},{""revie"":""她的马尾辫会炸@洋清子 明天啊啊啊啊2023-08-31赞回复""},{""revie"":""王子雯你已经成为茶饮宠儿2023-08-31赞回复""},{""revie"":""小林兜圈这不得爽s！！2023-08-31赞回复""}]","47","胡不二"
